country,paxp_dom,paxp_int_dep,paxp_int_arr,paxp_int,paxp_tot,year
GH,0.015299047851457715,0.036175198949319504,0.05584227503878792,0.09201747398810742,0.10731652183956514,2011
GM,0.0,0.07660662652788812,0.010511843291096225,0.08711846981898434,0.08711846981898434,2011
GN,0.00013587555750735914,0.021700959292696404,0.020143431123080147,0.04184439041577655,0.04198026597328391,2011
GQ,0.08894015710621782,0.11473504934230395,0.01115060654401459,0.12588565588631856,0.2148258129925364,2011
GR,0.48069979198555673,0.8317027406271975,0.9349239436496917,1.7666266842768892,2.247326476262446,2011
GT,0.0032126551653224155,0.06988731707666633,0.0745191530348177,0.14440647011148403,0.14761912527680643,2011
GW,0.0,0.03817294704976631,0.013905550906950996,0.052078497956717304,0.052078497956717304,2011
GY,0.0,0.34021306622100295,0.21369332496701499,0.553906391188018,0.553906391188018,2011
HK,0.0,2.6222676281714756,1.1041720955601053,3.726439723731581,3.726439723731581,2011
HN,0.04198261406744715,0.07806317203404028,0.038992738017266916,0.1170559100513072,0.15903852411875435,2011
HR,0.0658660575627496,0.4413753053150515,0.12959630580035938,0.5709716111154108,0.6368376686781605,2011
HT,0.004806198829560024,0.05422301617847233,0.024301406627643553,0.07852442280611588,0.08333062163567591,2011
HU,0.0,0.3342275349071388,0.25247463077416876,0.5867021656813076,0.5867021656813076,2011
ID,0.19216000661754837,0.04154810867222722,1.0242460573636454,1.0657941660358725,1.257954172653421,2011
IE,0.05964055391713079,2.2164616051787904,0.5166171502699475,2.733078755448738,2.792719309365869,2011
IL,0.11284734538326885,0.6523454220854925,0.2634877309540549,0.9158331530395474,1.0286804984228162,2011
IN,0.04047524181796359,0.014709365637876518,2.464633885250657,2.4793432508885336,2.5198184927064973,2011
IQ,0.004281806676221799,0.03548431188867757,0.13901834362882506,0.17450265551750263,0.17878446219372443,2011
IR,0.15828423696498342,0.03892675352820624,0.2834297271131314,0.32235648064133765,0.4806407176063211,2011
IS,0.916587547040926,2.869259910320646,0.0717548254515914,2.9410147357722374,3.8576022828131635,2011
IT,0.4676142180245521,0.6355698924659934,3.7468669463466635,4.382436838812657,4.850051056837209,2011
JM,0.03107994438676556,0.7349579459328657,0.3862341460720859,1.1211920920049516,1.1522720363917172,2011
JO,0.008625313217539541,0.3398719110039752,0.30044956658538513,0.6403214775893603,0.6489467908068999,2011
JP,0.4810831264995734,0.19521404780423546,3.7233585510624057,3.918572598866641,4.399655725366214,2011
KE,0.03602854181304608,0.046387216789678186,0.21066038102832937,0.25704759781800757,0.29307613963105367,2011
KG,0.012948350488467764,0.10040584248735598,0.011745711733756964,0.11215155422111295,0.1250999047095807,2011
KH,0.009474695474653091,0.1224310216195744,0.0721386928147627,0.19456971443433713,0.20404440990899023,2011
KI,0.009191392446247977,0.2530118304156461,0.1922180366504432,0.44522986706608936,0.45442125951233736,2011
KM,0.003348521680817177,0.08801507658040644,0.009954306645539448,0.0979693832259459,0.10131790490676307,2011
KN,0.02346116111419187,2.7159066672354224,0.4557487581270103,3.1716554253624327,3.1951165864766247,2011
KP,0.0,0.0022890385058112893,0.00025584149923371636,0.0025448800050450054,0.0025448800050450054,2011
KR,0.2888336758017543,0.3834656715880778,1.649189890641818,2.032655562229896,2.3214892380316505,2011
KW,0.0,1.2794098213299607,0.48325466438603126,1.7626644857159919,1.7626644857159919,2011
KZ,0.13790359335478808,0.08833937790467855,0.07416579031378662,0.16250516821846517,0.30040876157325325,2011
LA,0.03805175061735695,0.06555653931556236,0.01229361459343517,0.07785015390899754,0.11590190452635449,2011
LB,0.0,0.5731472796417596,0.38347298589340983,0.9566202655351694,0.9566202655351694,2011
LC,0.0,2.172385492517506,0.6253160711731249,2.797701563690631,2.797701563690631,2011
LK,0.0013665064690222993,0.11513377474314877,0.7216190285119234,0.8367528032550722,0.8381193097240944,2011
LR,0.0006472126974981866,0.03030433684625477,0.007900744594492609,0.03820508144074738,0.03885229413824556,2011
LS,0.0,0.011795379265931782,0.002361474118601926,0.014156853384533707,0.014156853384533707,2011
LT,0.00024565465314157304,0.4273149484158247,0.13371123116194505,0.5610261795777698,0.5612718342309113,2011
LU,0.0,1.752452833099363,0.08461997712876794,1.8370728102281308,1.8370728102281308,2011
LV,0.0,0.7488589484558303,0.1611991107561389,0.9100580592119693,0.9100580592119693,2011
LY,0.09559681441694362,0.14666107958392627,0.08638236683539488,0.23304344641932115,0.32864026083626474,2011
MA,0.01701552609597276,0.19269955313146445,0.2929686773146678,0.4856682304461323,0.5026837565421051,2011
MC,0.0,1.597684557827137,0.0012863700435944835,1.5989709278707316,1.5989709278707316,2011
MD,0.0,0.12339026656988822,0.02248862769965822,0.14587889426954645,0.14587889426954645,2011
ME,0.0011032293958475583,0.7252200136560201,0.039963741072236054,0.7651837547282562,0.7662869841241037,2011
MG,0.009476082603418586,0.010873663040096748,0.06509062884931446,0.07596429188941121,0.0854403744928298,2011
MH,0.37558757802265547,0.6775063574015565,0.1691850152496513,0.8466913726512078,1.2222789506738632,2011
MK,1.4702667946125505e-06,0.182642912382881,0.038713263224060095,0.2213561756069411,0.22135764587373571,2011
ML,0.0005506693191574086,0.026212867543232155,0.029913298383272606,0.05612616592650476,0.056676835245662166,2011
MM,0.019384105405483062,0.017303806448505876,0.05873408544652671,0.07603789189503259,0.09542199730051565,2011
MN,0.03252391464311994,0.12504935924055982,0.00798938702938451,0.13303874626994433,0.16556266091306426,2011
MO,0.0,3.4474378640557437,0.06305659560383155,3.5104944596595753,3.5104944596595753,2011
MR,0.012627858026025384,0.05032700879379447,0.010620795371634106,0.060947804165428575,0.07357566219145396,2011
MT,0.0,3.682347843288714,0.07950026027363784,3.7618481035623517,3.7618481035623517,2011
MU,0.07837408562918896,0.7417433549955024,0.1740832956914527,0.915826650686955,0.994200736316144,2011
MV,0.9684912517327938,2.8772887597210404,0.0529495936090455,2.9302383533300858,3.8987296050628797,2011
MW,0.002805236703884213,0.009227762658972911,0.007432523435299993,0.016660286094272905,0.01946552279815712,2011
MX,0.18926140079878168,0.11022349684889832,0.26009416988583617,0.3703176667347345,0.5595790675335162,2011
MY,0.4714310614562994,0.41004553899677587,1.3866150192123388,1.7966605582091146,2.268091619665414,2011
MZ,0.016535978480986056,0.013964119218544142,0.018909368746014774,0.03287348796455891,0.04940946644554497,2011
NA,0.024840599629599433,0.21006231581889973,0.018433407091193364,0.2284957229100931,0.2533363225396925,2011
NE,0.0,0.005283157013656564,0.005362526334936184,0.010645683348592748,0.010645683348592748,2011
NG,0.01753994661604936,0.011131383328370274,0.10665141509614513,0.1177827984245154,0.13532274504056477,2011
NI,0.0,0.08486882139372898,0.03223534652261972,0.1171041679163487,0.1171041679163487,2011
NL,0.00274967914475632,0.8377904721347746,1.2763032226723887,2.1140936948071634,2.1168433739519195,2011
NO,2.469101758783824,1.674338295745097,0.9830838697535396,2.6574221654986365,5.126523924282461,2011
NP,0.04110041131651652,0.0557171743269692,0.21585246329129995,0.27156963761826913,0.31267004893478567,2011
NR,0.0,0.6199247375717964,0.03636186307664181,0.6562866006484382,0.6562866006484382,2011
NU,0.0,3.5899772209567202,0.0017164439036795047,3.5916936648604,3.5916936648604,2011
NZ,1.847054555411048,1.0449761562507132,9.953406254903195,10.998382411153909,12.845436966564957,2011
OM,0.0994597243921615,0.7576716178659195,0.22573751238916506,0.9834091302550846,1.082868854647246,2011
PA,0.13677608038328914,0.4145423965968359,0.12049318450290974,0.5350355810997456,0.6718116614830347,2011
PE,0.2036724844446607,0.08196235842332703,0.10082985135179531,0.18279220977512234,0.386464694219783,2011
PG,0.15509382078356138,0.03655075116937212,0.03259708710786899,0.06914783827724111,0.22424165906080248,2011
PH,0.17829508516018353,0.07657328377171815,1.4929733660965558,1.569546649868274,1.7478417350284574,2011
PK,0.01332310890678114,0.021084515281728337,0.41980245359069573,0.44088696887242407,0.4542100777792052,2011
PL,0.012783495085130346,0.20433908108173326,0.625777273517218,0.8301163545989513,0.8428998496840816,2011
PT,0.19456388014381287,0.9909814785415475,0.9200800181381646,1.9110614966797121,2.105625376823525,2011
PW,0.0,6.51222480362872,0.05664965802198504,6.568874461650704,6.568874461650704,2011
PY,0.003294966864592839,0.0721005959798618,0.016219076897869836,0.08831967287773164,0.09161463974232448,2011
QA,0.0,1.9759104337502418,0.5614241821686282,2.53733461591887,2.53733461591887,2011
RO,0.025098152249301117,0.20106019072763542,0.2806567750561494,0.4817169657837848,0.5068151180330859,2011
RS,4.983123910875132e-05,0.2540283872411389,0.39228820515678353,0.6463165923979224,0.6463664236370311,2011
RU,0.18112516066993758,0.11601508730528168,2.003873387850863,2.1198884751561446,2.301013635826082,2011
RW,0.0020053466453143843,0.029880932306499512,0.015533670890997765,0.04541460319749728,0.047419949842811664,2011
SA,0.37559409085659445,0.46715670116559094,0.889261301714213,1.356418002879804,1.7320120937363985,2011
SB,0.18639647704563744,0.11306368626174396,0.20355546069196784,0.3166191469537118,0.5030156239993493,2011
SC,1.4900746207124012,2.3737941127968343,0.02593520739993349,2.3997293201967675,3.889803940909169,2011
SD,0.015274451820471298,0.03705905175440746,0.12420875713552529,0.16126780888993275,0.17654226071040405,2011
SE,0.6915540149762007,1.0416193481414786,1.099648880887833,2.1412682290293117,2.8328222440055124,2011
SG,0.0,3.2495782228492356,1.1186116685339502,4.368189891383186,4.368189891383186,2011
SI,0.0,0.2409962104720608,0.06249886407581949,0.3034950745478803,0.3034950745478803,2011
SK,0.009937741149306387,0.1225412681628452,0.03566511775225594,0.15820638591510114,0.1681441270644075,2011
SL,0.0,0.022297229277509212,0.012760974146180968,0.035058203423690176,0.035058203423690176,2011
SN,0.0008949836467550939,0.06959666934590725,0.1287646770274403,0.19836134637334754,0.19925633002010262,2011
SO,0.004602217376059109,0.0075019252836098635,0.027588659596451934,0.035090584880061795,0.0396928022561209,2011
SR,0.0,0.33195510077876134,0.04193884830098829,0.3738939490797496,0.3738939490797496,2011
SS,0.0013987021327242937,0.027353520457452384,0.008785531620422105,0.03613905207787449,0.03753775421059878,2011
ST,0.0,0.23901017511540598,0.012117267133908559,0.25112744224931455,0.25112744224931455,2011
SV,0.0,0.13580833371783543,0.049756211977953005,0.18556454569578845,0.18556454569578845,2011
SY,0.009335609979465951,0.08480093056686794,0.22565010000282384,0.3104510305696918,0.3197866405491578,2011
SZ,0.0,0.03061727467340828,0.00279876316557531,0.033416037838983594,0.033416037838983594,2011
TD,0.0004255587045610438,0.011979540253909897,0.012185636925541069,0.024165177179450964,0.02459073588401201,2011
TG,0.0,0.024456247504147342,0.015379712653208095,0.03983596015735544,0.03983596015735544,2011
TH,0.17019964059406664,0.2341036605915138,1.4249608873727964,1.6590645479643102,1.829264188558377,2011
TJ,0.00421851792496306,0.12130287013600113,0.0170193423250147,0.13832221246101584,0.1425407303859789,2011
TL,0.0,0.053744932251372945,0.00316190653654528,0.056906838787918225,0.056906838787918225,2011
TM,0.0,0.04261802362909496,0.0086160889087048,0.05123411253779976,0.05123411253779976,2011
TN,0.012436574709104397,0.23317036614613437,0.1818465568755916,0.415016923021726,0.4274534977308304,2011
TO,0.0,0.7754113600446222,0.03113360041461857,0.8065449604592407,0.8065449604592407,2011
TR,0.19249763421114674,0.2201631652210128,1.7356767991998825,1.9558399644208952,2.148337598632042,2011
TT,0.34587589956293374,0.569758914624766,1.376686128777851,1.9464450434026168,2.2923209429655507,2011
TV,0.0,0.3559369202226345,0.004266211604095563,0.3602031318267301,0.3602031318267301,2011
TW,0.2126891606421085,0.6190085057944209,3.228554556681092,3.847563062475513,4.0602522231176215,2011
TZ,0.01546462718029557,0.019442174818524005,0.0684633553569707,0.08790553017549471,0.10337015735579028,2011
UA,0.017152511907645555,0.0815449595557799,0.26868466919367134,0.35022962874945124,0.3673821406570968,2011
UG,0.0001948160346608246,0.015951559703529454,0.03383570463979715,0.0497872643433266,0.049982080377987424,2011
US,1.4061981194713447,0.2355224642372704,14.582839166921207,14.818361631158478,16.224559750629822,2011
UY,7.24414419153397e-05,0.2471040706980379,0.02615413598899403,0.27325820668703193,0.27333064812894725,2011
UZ,0.015121119809198119,0.03955015953123311,0.030211374429134713,0.06976153396036783,0.08488265376956594,2011
VC,3.6580458718952335e-05,1.1135091634049092,0.44336146419700917,1.5568706276019184,1.5569072080606374,2011
VE,0.13409219025032265,0.07194928034101652,0.1874415913989968,0.2593908717400133,0.39348306199033595,2011
VN,0.11447780049250175,0.0650246369564588,0.34256382584050626,0.40758846279696503,0.5220662632894668,2011
VU,0.6542957358896638,0.5218093102343576,0.024491061649899448,0.5463003718842571,1.200596107773921,2011
WS,0.011165150760349848,0.695670037439719,0.07675469821666923,0.7724247356563883,0.7835898864167381,2011
YE,0.01541719856329812,0.025629070071936242,0.08446445756425078,0.11009352763618702,0.12551072619948514,2011
ZA,0.2094098890644918,0.09123765065160142,0.7235501180792618,0.8147877687308632,1.024197657795355,2011
ZM,0.005911290061170001,0.03334601763316229,0.028698937499918427,0.06204495513308072,0.06795624519425073,2011
ZW,0.008662694153562257,0.03638290354166225,0.02406296698305136,0.06044587052471361,0.06910856467827586,2011
AE,0.008482726295624531,2.778573980028059,2.672186907825102,5.450760887853161,5.459243614148785,2012
AF,0.01771555620651469,0.027850558019667123,0.07435100005818177,0.10220155807784889,0.11991711428436358,2012
AG,0.0,3.970536328214531,1.0834827694606646,5.054019097675196,5.054019097675196,2012
AL,0.0,0.3316892347914298,0.03515092159038688,0.36684015638181666,0.36684015638181666,2012
AM,0.0,0.33838101807750004,0.026171060493820373,0.36455207857132044,0.36455207857132044,2012
AO,0.049642230645475065,0.03342641418726656,0.12204803897550245,0.155474453162769,0.20511668380824408,2012
AR,0.13235763947212592,0.129557658958996,0.27667697122231116,0.4062346301813072,0.5385922696534331,2012
AT,0.025202924094724122,1.013036432819817,0.7106608593281999,1.723697292148017,1.748900216242741,2012
AU,2.1870517914688556,0.6278420125041113,4.977752377740465,5.605594390244576,7.792646181713431,2012
AZ,0.004064875034395671,0.13387434968185336,0.05657928400503606,0.19045363368688942,0.1945185087212851,2012
BA,0.00017955845513245637,0.07459332325916852,0.02892998366187586,0.10352330692104439,0.10370286537617684,2012
BB,0.0,2.7439751857816552,1.2048342730630637,3.948809458844719,3.948809458844719,2012
BD,0.004256191204776477,0.017015214299757244,0.2994904469010798,0.316505661200837,0.3207618524056135,2012
BE,0.00044447373391607377,0.9644757721752061,0.8276141114786095,1.7920898836538157,1.7925343573877317,2012
BF,0.00010458711760407918,0.013731426687662512,0.016370765386978455,0.030102192074640967,0.030206779192245046,2012
BG,0.016304875185424,0.2755766218296152,0.16154054629470965,0.43711716812432483,0.45342204330974883,2012
BH,0.0,2.287142266359616,0.42663183903600743,2.7137741053956232,2.7137741053956232,2012
BI,0.0,0.012898583938005137,0.010366006875287699,0.023264590813292838,0.023264590813292838,2012
BJ,0.0,0.03445333886278418,0.0603591089342443,0.09481244779702848,0.09481244779702848,2012
BN,0.0,1.2932386816156547,0.0332984635696687,1.3265371451853234,1.3265371451853234,2012
BO,0.17242480772041557,0.05733197651877789,0.02466868346577253,0.08200065998455042,0.254425467704966,2012
BR,0.3976948711786832,0.04421331725608241,0.4792383000762337,0.523451617332316,0.9211464885109992,2012
BS,2.1293635426626434,4.353856110624312,0.05971217687662689,4.413568287500938,6.542931830163582,2012
BT,0.0,0.09211744367610974,0.0008401718290535639,0.09295761550516331,0.09295761550516331,2012
BW,0.05682589907313612,0.1283505389316974,0.01305999973862497,0.14141053867032238,0.1982364377434585,2012
BY,8.770932411406186e-06,0.06351053293876115,0.04693498333820325,0.11044551627696439,0.11045428720937579,2012
BZ,1.2397746505828104,0.7529230235576265,0.020609012530696802,0.7735320360883233,2.0133066866711338,2012
CA,0.8580603699916696,0.625469167227241,2.109611982610833,2.7350811498380736,3.593141519829743,2012
CD,0.008605491601908292,0.004691417543123357,0.020609829873344414,0.02530124741646777,0.03390673901837606,2012
CF,0.0,0.015816179583451894,0.004231384213693083,0.020047563797144976,0.020047563797144976,2012
CG,0.120581590355346,0.07904608212300519,0.032560639767867175,0.11160672189087237,0.2321883122462184,2012
CH,0.0292317993690653,2.1321304885180834,1.3807145493013766,3.51284503781946,3.5420768371885254,2012
CI,0.0,0.021358304600172205,0.04242605775764508,0.06378436235781729,0.06378436235781729,2012
CK,4.282147103788008,7.097786082328293,0.04109005893922113,7.138876141267514,11.421023245055522,2012
CL,0.38794570663056743,0.15753526190443706,0.11724790571634197,0.27478316762077903,0.6627288742513464,2012
CM,0.009216018296233423,0.026288149049409047,0.08482083972885622,0.11110898877826526,0.12032500707449868,2012
CN,0.17561957347442061,0.02856524426049195,3.9578675078469367,3.9864327521074285,4.16205232558185,2012
CO,0.3090186305350381,0.07809173675365266,0.22511181418093063,0.3032035509345833,0.6122221814696214,2012
CR,0.049260131039590184,0.40235003325518753,0.10228725435349054,0.5046372876086781,0.5538974186482682,2012
CU,0.047702875722717225,0.16744329204464306,0.08760991857785613,0.2550532106224992,0.30275608634521645,2012
CV,0.9790255002881113,0.7750427283647979,0.06626384781448047,0.8413065761792784,1.8203320764673898,2012
CY,0.0024909966303328394,3.5572693253886873,0.20891156101094854,3.7661808863996358,3.7686718830299686,2012
CZ,0.0015092314083447421,0.43018519919656123,0.334067740438264,0.7642529396348252,0.7657621710431699,2012
DE,0.19395175686903482,0.6744428044800319,4.948697242693009,5.623140047173041,5.817091804042076,2012
DJ,0.0,0.22539299320297865,0.02062577002493576,0.2460187632279144,0.2460187632279144,2012
DK,0.21019128327392614,1.578815203947985,1.1657400115309438,2.744555215478929,2.954746498752855,2012
DM,0.0,1.0218901009867183,0.370515993143412,1.3924060941301302,1.3924060941301302,2012
DO,0.0012471189110355079,0.39147150995128205,0.24932554965748505,0.6407970596087671,0.6420441785198026,2012
DZ,0.04575262723965038,0.07941584277134622,0.09218866352517335,0.17160450629651958,0.21735713353616995,2012
EC,0.22907285896900592,0.11307539579843401,0.066809276564116,0.17988467236255,0.40895753133155593,2012
EE,0.03477880201056089,0.6876175700278842,0.10455623959172886,0.792173809619613,0.826952611630174,2012
EG,0.015724798666291718,0.09567049311041116,0.8051405124704183,0.9008110055808295,0.9165358042471212,2012
ER,0.01817985451374849,0.04924517317816205,0.010354822601068396,0.05959999577923045,0.07777985029297893,2012
ES,0.6182216877450095,1.0715013166250102,2.9681283554617743,4.039629672086784,4.657851359831794,2012
ET,0.0063839130622631085,0.012418291354417955,0.17485627180464627,0.18727456315906424,0.19365847622132734,2012
FI,0.4000351313231764,0.8797581516860449,0.5147901679172389,1.3945483196032837,1.7945834509264602,2012
FJ,0.20678902371578656,0.8429400230403163,0.8886870109707103,1.7316270340110267,1.9384160577268132,2012
FM,0.3460839744183891,0.36603021596070084,0.4823174613800475,0.8483476773407483,1.1944316517591376,2012
FR,0.2664449379727576,0.6257299386469855,4.564515047893908,5.190244986540893,5.45668992451365,2012
GA,0.01563926384354239,0.1704676510241541,0.04187755908797747,0.21234521011213156,0.22798447395567395,2012
GB,0.25073228026229444,1.2094120019479528,11.38029738173049,12.589709383678443,12.840441663940737,2012
GD,0.0,1.5887704612765354,0.31700008324001167,1.9057705445165471,1.9057705445165471,2012
GE,0.009677256350789016,0.19299136696943744,0.04477957452944819,0.23777094149888564,0.24744819784967464,2012
GH,0.024224302681487297,0.034023897718089766,0.053634321888529554,0.08765821960661932,0.11188252228810662,2012
GM,0.0,0.06371219336946807,0.011800119475606023,0.07551231284507409,0.07551231284507409,2012
GN,0.0,0.020089126298575847,0.017934855504560386,0.038023981803136236,0.038023981803136236,2012
GQ,0.1698089576747433,0.15448521549954658,0.024478226763043093,0.17896344226258967,0.348772399937333,2012
GR,0.444610473033946,0.805452477838668,0.9412580233902659,1.746710501228934,2.19132097426288,2012
GT,0.0031556074940392903,0.06794625930919784,0.07099629233470464,0.13894255164390248,0.14209815913794177,2012
GW,0.0,0.036041169492623606,0.013867828527639939,0.049908998020263544,0.049908998020263544,2012
GY,0.0,0.38280663765195205,0.2548211373755768,0.6376277750275289,0.6376277750275289,2012
HK,0.0,2.747196975556796,1.2658193606331758,4.013016336189972,4.013016336189972,2012
HN,0.035877828259902725,0.07922730679571814,0.04139697264868715,0.12062427944440529,0.156502107704308,2012
HR,0.061827520240719226,0.4785583611708766,0.1421836277542767,0.6207419889251533,0.6825695091658726,2012
HT,0.003563537200948979,0.05339436749796669,0.022024242423887088,0.07541860992185377,0.07898214712280276,2012
HU,0.0,0.3896134803148209,0.2746596021632869,0.6642730824781078,0.6642730824781078,2012
ID,0.2195484085235559,0.04445431962849805,1.0730982347862652,1.1175525544147633,1.3371009629383193,2012
IE,0.01373286679599629,2.2759525161451886,0.5320682968900274,2.808020813035216,2.8217536798312124,2012
IL,0.10563068332680493,0.6394434381646157,0.27241502095552095,0.9118584591201366,1.0174891424469417,2012
IN,0.038960127008147695,0.014976294569139688,2.484774275576975,2.4997505701461145,2.5387106971542623,2012
IQ,0.0034830055063102064,0.04806990328464474,0.16080213488280368,0.20887203816744843,0.21235504367375863,2012
IR,0.12233326252624083,0.03566826650378513,0.25158216437028574,0.2872504308740709,0.4095836934003117,2012
IS,1.0548402479732952,2.927590301738244,0.0726999569612452,3.000290258699489,4.055130506672784,2012
IT,0.4185531288949236,0.64825547485471,3.6957916535289295,4.3440471283836395,4.762600257278563,2012
JM,0.02986910399901891,0.7737612852263178,0.34216229373794116,1.115923578964259,1.1457926829632779,2012
JO,0.007298414801808379,0.3450039784492866,0.29777175904316827,0.6427757374924549,0.6500741522942632,2012
JP,0.4758229972363031,0.22024978291548253,4.406245607515814,4.626495390431296,5.1023183876676,2012
KE,0.03359409909287219,0.04692883659684905,0.21078971124598844,0.2577185478428375,0.2913126469357097,2012
KG,0.03851703119045157,0.10889615219399779,0.015282149537883608,0.1241783017318814,0.16269533292233296,2012
KH,0.01084289511616059,0.13585535740644114,0.08000077047636275,0.2158561278828039,0.2266990229989645,2012
KI,0.0,0.13493463004524242,0.015031938229270849,0.14996656827451327,0.14996656827451327,2012
KM,0.00010122793891113947,0.08733917227821546,0.008195828279009096,0.09553500055722455,0.09563622849613569,2012
KN,0.0231539557332086,2.6059787808559944,0.43963922531120736,3.045618006167202,3.068771961900411,2012
KP,0.0,0.002390276461811741,0.0005405037258315065,0.0029307801876432473,0.0029307801876432473,2012
KR,0.2786132664833049,0.4270508540596513,1.9721987573608841,2.3992496114205353,2.67786287790384,2012
KW,0.0,1.2739410103310584,0.5082711202521317,1.7822121305831902,1.7822121305831902,2012
KZ,0.1489766097584286,0.09921532897117355,0.08445382084605788,0.18366914981723143,0.33264575957566,2012
LA,0.060701999607914,0.08832350715096754,0.01750693978142183,0.10583044693238937,0.16653244654030336,2012
LB,0.0,0.5756173623528431,0.3641147051667716,0.9397320675196147,0.9397320675196147,2012
LC,0.0,2.197350885935128,0.6349680559663303,2.8323189419014585,2.8323189419014585,2012
LK,0.0012929948419085648,0.12645307215706703,0.7034557142540435,0.8299087864111105,0.8312017812530191,2012
LR,0.0,0.03002233684362654,0.007363496189646358,0.0373858330332729,0.0373858330332729,2012
LS,0.0,0.012191585142015597,0.0020552984572648203,0.014246883599280417,0.014246883599280417,2012
LT,0.00024562221897254287,0.5113516617480874,0.17757146341454005,0.6889231251626275,0.6891687473816,2012
LU,0.0,1.801391096679901,0.09793777882096455,1.8993288755008655,1.8993288755008655,2012
LV,0.0,0.740150189247889,0.15703990714162652,0.8971900963895155,0.8971900963895155,2012
LY,0.08765030760626398,0.20144536752216424,0.15830417759921744,0.3597495451213817,0.44739985272764565,2012
MA,0.012388877657936875,0.17088843699255538,0.27992687491499857,0.450815311907554,0.46320418956549086,2012
MC,0.0,1.331652790181787,0.0010444154597336046,1.3326972056415205,1.3326972056415205,2012
MD,0.0,0.14236957973667,0.022482780632447102,0.1648523603691171,0.1648523603691171,2012
ME,0.00040565710136692237,0.7125580073870631,0.03912817171598527,0.7516861791030484,0.7520918362044153,2012
MG,0.011583195233163748,0.011102426781053188,0.0700775938184966,0.08118002059954979,0.09276321583271353,2012
MH,0.40090239016705886,0.6277640560882164,0.1594257754352132,0.7871898315234296,1.1880922216904883,2012
MK,0.0016006597973944514,0.1691396737219015,0.03224537488153089,0.2013850486034324,0.20298570840082686,2012
ML,0.00020964752501218816,0.021405985351328857,0.02376554061147142,0.045171525962800274,0.04538117348781246,2012
MM,0.019164465209553474,0.02147888958836294,0.06713432555394745,0.0886132151423104,0.10777768035186387,2012
MN,0.09668966706361996,0.13931737149426981,0.011420046197270758,0.1507374176915406,0.24742708475516056,2012
MO,0.0,3.8277969379313164,0.0580713638384322,3.8858683017697486,3.8858683017697486,2012
MR,0.01227371724056751,0.04503936685867002,0.009636571132570042,0.05467593799124006,0.06694965523180757,2012
MT,0.0,3.748749443285436,0.08923110683572878,3.837980550121165,3.837980550121165,2012
MU,0.0861802555132372,0.7212485552719967,0.16562633075232164,0.8868748860243183,0.9730551415375555,2012
MV,1.2320781349368437,3.17154579156089,0.06289012928393056,3.2344359208448203,4.466514055781664,2012
MW,0.002168231518900859,0.008400735424002822,0.006693278642256323,0.015094014066259145,0.017262245585160003,2012
MX,0.19218725731522948,0.11541332666222712,0.2819242486026635,0.39733757526489066,0.5895248325801201,2012
MY,0.4905112057578051,0.43561108513209673,1.4654903737754315,1.9011014589075281,2.3916126646653333,2012
MZ,0.017461364493801135,0.014588924590943669,0.01939766250565488,0.03398658709659855,0.05144795159039968,2012
NA,0.02690720268434113,0.2054902503993796,0.017722506305066936,0.22321275670444654,0.25011995938878767,2012
NE,0.0016646512605506076,0.007621167264093626,0.007575520797881616,0.015196688061975243,0.01686133932252585,2012
NG,0.01919744620200664,0.011690032380362057,0.11197002928259098,0.12366006166295304,0.14285750786495968,2012
NI,0.0,0.09126790330107709,0.035733650447933515,0.12700155374901062,0.12700155374901062,2012
NL,0.0020796687285998612,0.865560986176097,1.3247256754698624,2.1902866616459593,2.192366330374559,2012
NO,2.6012289033802816,1.7829159873411324,1.0969152385673393,2.8798312259084717,5.481060129288753,2012
NP,0.03977164992156322,0.0546546085215807,0.18737891934016848,0.2420335278617492,0.28180517778331243,2012
NR,0.0,1.098276029999026,0.0195412879223718,1.1178173179213977,1.1178173179213977,2012
NU,0.0,3.590210586226523,0.0020785556527553348,3.592289141879278,3.592289141879278,2012
NZ,1.8894800978131667,1.0528094084878394,10.1447308136296,11.19754022211744,13.087020319930605,2012
OM,0.088894721499724,0.7273027645635626,0.26286237782990163,0.9901651423934642,1.079059863893188,2012
PA,0.06690153583581432,0.4531707869855099,0.16968219729908887,0.6228529842845988,0.6897545201204132,2012
PE,0.22550949115148017,0.08901141867413753,0.1134626736062867,0.20247409228042423,0.4279835834319044,2012
PG,0.16504722578665304,0.037374634809110796,0.03361200831026656,0.07098664311937736,0.2360338689060304,2012
PH,0.2020167862980326,0.08101251331762599,1.4838414008442398,1.5648539141618658,1.7668707004598985,2012
PK,0.01501604558264119,0.02163885603770388,0.4369787161931544,0.4586175722308583,0.4736336178134995,2012
PL,0.0171913634506373,0.22822869499549622,0.701264194153729,0.9294928891492252,0.9466842525998626,2012
PT,0.17814917508073222,1.0064016018034556,0.9472774091655987,1.9536790109690543,2.1318281860497863,2012
PW,0.0,8.398626590115953,0.04525697942557683,8.44388356954153,8.44388356954153,2012
PY,0.0084963425520196,0.08091544050813566,0.017346513598563644,0.0982619541066993,0.1067582966587189,2012
QA,0.0,2.1116748474267704,0.5977901245297901,2.70946497195656,2.70946497195656,2012
RO,0.022822040105063623,0.2074845330385488,0.2610004520910354,0.4684849851295842,0.4913070252346478,2012
RS,3.7271542849372586e-05,0.26648716254747856,0.39319199348292616,0.6596791560304047,0.6597164275732541,2012
RU,0.19018824794714023,0.13333801230289927,2.374853045418085,2.5081910577209845,2.6983793056681247,2012
